,hand_value_id,game_id,player_hand_value,banker_hand_value
55515,HVID-UPINFG,GID-PQE5QM,8,8
55516,HVID-WQQMUL,GID-T5FI40,0,2
55517,HVID-LKPBEE,GID-TTL9T5,6,4
55518,HVID-K2M2Q2,GID-44PAJW,9,8
55519,HVID-JAD19O,GID-JM7W2I,4,9
55520,HVID-W8YG8C,GID-IB5PLX,5,8
55521,HVID-FPSIK2,GID-2062V9,7,0
55522,HVID-APCY7G,GID-SZE3B3,4,8
55523,HVID-3YHJ2M,GID-WRHXVM,8,8
55524,HVID-AR0RL2,GID-1LYRTE,9,8
55525,HVID-ZN6S8W,GID-CW3EUF,7,7
55526,HVID-9V4CRM,GID-46NEW9,8,8
55527,HVID-FV1D7S,GID-Y00NJ9,6,9
55528,HVID-2U8RK2,GID-7BCD7G,8,5
55529,HVID-3SR0BD,GID-E3YV29,6,8
55530,HVID-LKTOAN,GID-VE3JT6,3,7
55531,HVID-Y3P3C3,GID-9Z0GKF,5,7
55532,HVID-BKQBDE,GID-VQ07JN,3,6
55533,HVID-54ZOK6,GID-TML3JM,2,7
55534,HVID-40GJ1K,GID-WU5PL8,2,8
55535,HVID-ZGJFYP,GID-RIJHVM,7,8
55536,HVID-C3W1ZB,GID-5LMU37,6,9
55537,HVID-2ZYX6P,GID-3T565A,3,9
55538,HVID-KC2YNN,GID-FV5W1F,2,7
55539,HVID-N70ZIZ,GID-X8DQR2,2,9
55540,HVID-1WEIMI,GID-28HCRV,6,9
55541,HVID-T0554T,GID-MFUHMR,0,9
55542,HVID-4HM8Y9,GID-3LBVOV,1,9
55543,HVID-H4047S,GID-U6K8LA,1,9
55544,HVID-619SHB,GID-STZMR0,8,6
55545,HVID-P3LO41,GID-DYQUJH,5,3
55546,HVID-EXL2PX,GID-SVBD0J,6,7
55547,HVID-LB1KID,GID-KLPQAN,7,6
55548,HVID-M44PQ4,GID-5CWT6N,2,9
55549,HVID-98OCA2,GID-VSTYM7,7,1
55550,HVID-RSCV42,GID-LSJTJB,0,4
55551,HVID-WUNZXP,GID-PU5HMU,5,5
55552,HVID-TOKP1E,GID-1Y5YK7,9,7
55553,HVID-RMN8RM,GID-6BE89H,6,6
55554,HVID-CQQ0ZX,GID-CXMRDC,6,7
55555,HVID-3RUQ9M,GID-7LXE9Y,7,6
55556,HVID-QHSBY6,GID-YJOUYL,0,5
55557,HVID-HLX9CH,GID-S0T1F3,4,8
55558,HVID-XUQWTP,GID-CV09AV,2,0
55559,HVID-W6ZUF7,GID-78DKVA,4,8
55560,HVID-3RWSMS,GID-WUBYAN,7,7
55561,HVID-0LWKRF,GID-KWGT2N,8,0
55562,HVID-5TRKYR,GID-P3PL5X,6,9
55563,HVID-0LTEUH,GID-79LRVT,9,6
55564,HVID-6WO70U,GID-6H6AXE,7,7
55565,HVID-Z0IH32,GID-G5S5ZN,7,6
55566,HVID-J3A1NC,GID-X86WW4,8,6
55567,HVID-7Y5OJK,GID-6OD0VI,2,9
55568,HVID-PHXDOG,GID-ABJG1M,7,7
55569,HVID-HDEQ5Z,GID-052ZC5,5,9
55570,HVID-JWRZW3,GID-T3C4CM,7,9
55571,HVID-VVSQS4,GID-7VR7PM,8,7
55572,HVID-ES4QEQ,GID-CCZ0PD,4,5
55573,HVID-SFI0H6,GID-M2T5NL,2,7
55574,HVID-56CLRC,GID-MCBR40,0,9
55575,HVID-EMLJZI,GID-F1EN4V,2,8
55576,HVID-AMDIFE,GID-V0MBK4,2,5
55577,HVID-4R93ZC,GID-G61Y7V,4,8
55578,HVID-9SCJCE,GID-YV83GS,3,8
55579,HVID-EL8Y8Z,GID-7F9X2U,7,7
55580,HVID-9RD10O,GID-3T1ZXK,7,1
55581,HVID-GHB61Z,GID-45F45J,5,6
55582,HVID-0BCBH2,GID-HMLTFL,7,0
55583,HVID-GZDDKD,GID-DLHKFG,0,7
55584,HVID-63SCFS,GID-2I5Y95,2,9
55585,HVID-WEN9YH,GID-C8OQXB,1,4
55586,HVID-839JGX,GID-MXH8XP,6,3
55587,HVID-U676EQ,GID-QF9G62,6,8
55588,HVID-4BJRDE,GID-S7KW0H,2,9
55589,HVID-BUQ1VS,GID-7P9LD9,8,9
55590,HVID-XH6SG2,GID-CXBIEN,6,8
55591,HVID-5A5NEW,GID-0RNLB9,5,8
55592,HVID-G2V0OL,GID-KUXHTS,6,9
55593,HVID-MNKODV,GID-AWOBS7,7,8
55594,HVID-DCPJNQ,GID-BK1D2Y,8,6
55595,HVID-UNGRVE,GID-PWFOKK,8,7
55596,HVID-P24CC3,GID-D0NGD1,6,8
55597,HVID-CPSJIO,GID-XVSEKN,2,7
55598,HVID-2ITTGJ,GID-QSVN2F,1,6
55599,HVID-5BWHEJ,GID-DOPNNK,4,7
55600,HVID-X2740B,GID-S6DKS2,2,7
55601,HVID-XYH8OC,GID-4J6CRA,7,0
55602,HVID-ORNBTG,GID-85WW45,9,7
55603,HVID-ZDF6HM,GID-XRNNV1,1,9
55604,HVID-20W4RG,GID-TIAOY7,7,9
55605,HVID-K12HAG,GID-HBH5AT,7,7
55606,HVID-6855HA,GID-6HY873,4,8
55607,HVID-O45MBY,GID-QJD4I6,8,8
55608,HVID-4D8S2D,GID-RKV77V,7,9
55609,HVID-GXPULQ,GID-IA0HP3,4,4
55610,HVID-ONHST0,GID-52OHJ3,1,7
55611,HVID-SBNSQJ,GID-LD43D3,0,8
55612,HVID-EAYHWD,GID-N6DTW3,5,7
55613,HVID-MEHMDG,GID-APRPNR,6,8
55614,HVID-VH9O44,GID-NQCVHQ,5,8
55615,HVID-2H3XXO,GID-I3H0NX,6,2
55616,HVID-MYZ9GN,GID-59CZUZ,4,5
55617,HVID-SBO9M3,GID-9S7MYV,9,8
55618,HVID-5I4ABI,GID-KSKDNI,2,8
55619,HVID-HWUNTX,GID-6J1C97,7,6
55620,HVID-H2SEZQ,GID-QF2W3H,6,9
55621,HVID-2PN2UQ,GID-SHSR3K,8,8
55622,HVID-VHV1N7,GID-Q41ZTC,5,7
55623,HVID-L9DB0X,GID-C4LZ01,9,8
55624,HVID-7ZL770,GID-78AS82,1,8
55625,HVID-IO9573,GID-ATMXJ2,8,9
55626,HVID-1VE90C,GID-653792,7,8
55627,HVID-OHB619,GID-0DLROB,9,9
55628,HVID-HYLMY4,GID-3G7Z89,9,8
55629,HVID-6ABHVD,GID-S7R1DT,3,4
55630,HVID-HY2NY1,GID-328GSG,6,0
55631,HVID-540QVL,GID-1R5Z0X,5,8
55632,HVID-ABDJV3,GID-2OYFM5,1,7
55633,HVID-6NC57E,GID-FPN3BQ,6,1
55634,HVID-88OTQ9,GID-YISS8L,6,8
55635,HVID-BFSSSW,GID-V8K8SX,0,5
55636,HVID-V6N1FZ,GID-HCX94V,4,7
55637,HVID-LFKMBL,GID-5IYYUR,1,2
55638,HVID-MFYRVK,GID-R06MDN,2,7
55639,HVID-KD56AQ,GID-N3JM7M,8,9
55640,HVID-PGLX3M,GID-IH2LGW,9,8
55641,HVID-9N95FR,GID-71CAHX,8,9
55642,HVID-QKQB7P,GID-XU98R0,7,9
55643,HVID-1KPYS2,GID-5VT09Y,4,9
55644,HVID-9488YM,GID-UGPIOC,9,8
55645,HVID-7K5EN2,GID-TKPODC,0,8
55646,HVID-1MR9XD,GID-DO35TU,7,2
55647,HVID-00UFQ9,GID-F1GMY2,6,3
55648,HVID-8A25HQ,GID-LII7O4,8,6
55649,HVID-7F81QJ,GID-RIFMH1,6,5
55650,HVID-WRR2MV,GID-WQNCNV,0,7
55651,HVID-7O6P9D,GID-DGIQIK,8,8
55652,HVID-TY1QPV,GID-Q97N4S,6,4
55653,HVID-2K2W7W,GID-BACSVL,6,9
55654,HVID-G28LXZ,GID-Z3S950,7,9
55655,HVID-UPEJQP,GID-HSVS34,0,9
55656,HVID-2J8RNF,GID-LVW2NM,8,9
55657,HVID-YB61S5,GID-2VDUHB,4,8
55658,HVID-POTEL6,GID-MM5QBH,7,8
55659,HVID-7GDBLJ,GID-D3OCOO,9,8
55660,HVID-MUZDK5,GID-53XG9F,8,7
55661,HVID-XFCL7V,GID-YDX83K,0,7
55662,HVID-GRWMLJ,GID-DUHFQ7,9,0
55663,HVID-308E0T,GID-EU02OC,9,5
55664,HVID-KPEPBJ,GID-7XFNK2,8,6
55665,HVID-1H6VRT,GID-21HODR,8,8
55666,HVID-8M9EC8,GID-WXRGLW,9,8
55667,HVID-8XWO6J,GID-EGHMU7,9,8
55668,HVID-1QETUA,GID-5NUPFD,7,9
55669,HVID-N36YJW,GID-O9Y7DF,7,9
55670,HVID-UZ9NEW,GID-FXWEH0,5,9
55671,HVID-7CWYLZ,GID-QQTJQ9,5,9
55672,HVID-ZL54ZG,GID-M28F2C,4,9
55673,HVID-ILAAT0,GID-UA826C,5,9
55674,HVID-ELJG7C,GID-A4YQRN,0,9
55675,HVID-VUKJBB,GID-2CPXX1,9,8
55676,HVID-GI3CY5,GID-V3ZTDG,2,8
55677,HVID-BPL8HN,GID-RHY4VD,8,9
55678,HVID-7L0A6J,GID-VB4R8P,8,7
55679,HVID-GH71MJ,GID-WJ1PEB,4,9
55680,HVID-1D36D6,GID-DHGJ11,5,8
55681,HVID-82USI4,GID-XV2LJ3,8,2
55682,HVID-C1L045,GID-LRPDPA,7,7
55683,HVID-39IUPV,GID-EYDSCH,0,8
55684,HVID-8HZYYL,GID-P1VC7U,5,7
55685,HVID-U5Z4C3,GID-NRPOFT,8,7
55686,HVID-KRZ83Q,GID-7ZCQVJ,9,0
55687,HVID-7QK5HW,GID-55YDBG,6,8
55688,HVID-LYDHMA,GID-5J0T95,9,9
55689,HVID-DTORUP,GID-PPDBTO,5,9
55690,HVID-VAKGDB,GID-57XDCF,6,7
55691,HVID-WGK2AM,GID-MPM321,2,8
55692,HVID-1XDGP4,GID-BYY43I,6,8
55693,HVID-L0FHPA,GID-JII6L4,9,1
55694,HVID-85T6LM,GID-52HKEH,2,7
55695,HVID-I8GQOI,GID-JY56CF,9,3
55696,HVID-EXORZG,GID-J88OI7,4,8
55697,HVID-L2AEYA,GID-3SMIUU,4,9
55698,HVID-88EK4F,GID-MLP2YX,0,9
55699,HVID-5XOKUY,GID-2IWUPF,9,6
55700,HVID-T0R9U0,GID-QSRWU7,6,8
55701,HVID-JYRY75,GID-617GD9,1,7
55702,HVID-T1LBG9,GID-LAH1OC,7,9
55703,HVID-BM86YY,GID-J5I3CC,0,2
55704,HVID-VOXAAI,GID-EX98BX,7,9
55705,HVID-Y4PCNA,GID-XCVLLY,0,5
55706,HVID-L2WG26,GID-IFBLQA,7,7
55707,HVID-NMP7KT,GID-W1OT93,8,7
55708,HVID-N7ZLEQ,GID-OY6XEE,9,5
55709,HVID-0UJWVB,GID-81IWU0,9,5
55710,HVID-YE765D,GID-KGZILG,7,8
55711,HVID-QRPEA7,GID-JIMXN7,7,6
55712,HVID-N14KH4,GID-GS7Z8I,2,9
55713,HVID-5IO2XE,GID-RF90QO,6,0
55714,HVID-M7ROZX,GID-Q7DQT2,4,9
55715,HVID-5M7W1K,GID-EYHFV2,0,7
55716,HVID-SIHMZR,GID-S4Z9S0,8,7
55717,HVID-V5P20C,GID-CIGUZ2,4,6
55718,HVID-6WJ0JX,GID-CWRR8O,6,8
55719,HVID-9YEV95,GID-L26BVJ,8,9
55720,HVID-N81KQM,GID-YUCT51,0,7
55721,HVID-HJK2H0,GID-UK2WK3,9,9
55722,HVID-8MOKWV,GID-SJE599,9,9
55723,HVID-7EY5U2,GID-W62Q1Z,6,9
55724,HVID-J102F3,GID-FUQZSN,0,6
55725,HVID-HRYCOF,GID-TU3GVD,6,4
55726,HVID-FH3ZFJ,GID-RC8P9V,0,7
55727,HVID-N6IFEF,GID-D5OBJ1,8,9
55728,HVID-ZXG70D,GID-MSIQHL,5,1
55729,HVID-58MBVA,GID-BR1BIC,2,9
55730,HVID-PLBW5X,GID-HJS41Z,7,9
55731,HVID-1HLMR9,GID-T51IOT,3,9
55732,HVID-6T28S0,GID-2ZGPAS,8,7
55733,HVID-O45106,GID-BKVJIY,0,3
55734,HVID-0L2O7D,GID-TUYR1Y,5,8
55735,HVID-0JS6RS,GID-T8IP2H,2,9
55736,HVID-BA2QBF,GID-BE4X3Q,1,8
55737,HVID-RMHOXZ,GID-TZMA2A,6,2
55738,HVID-4NZDMW,GID-DPMXMV,8,6
55739,HVID-EHUL1M,GID-K7HLT8,0,6
55740,HVID-JGZ9NS,GID-DCH5ED,3,1
55741,HVID-4KLI06,GID-X7LJZS,6,8
55742,HVID-3IO2K3,GID-1WGM94,2,5
55743,HVID-VZ4YMB,GID-62YRGB,9,9
55744,HVID-5HHF08,GID-1IOVTX,9,8
55745,HVID-DBK4YK,GID-KH0QPG,1,9
55746,HVID-1USVCL,GID-ODLCQQ,2,8
55747,HVID-AU7C1J,GID-BIOZXD,5,8
55748,HVID-P8G3GF,GID-WRAPN5,3,7
55749,HVID-4KR2UY,GID-9DQHUE,7,8
55750,HVID-EKG2ZV,GID-Y4GRM0,9,7
55751,HVID-MSWLJM,GID-77LWLR,9,5
55752,HVID-EJV1GC,GID-D6E0K3,9,8
55753,HVID-2MUU8V,GID-AGKA64,9,7
55754,HVID-2XWA7Q,GID-HDGFZM,7,9
55755,HVID-N5J1EH,GID-6G345W,6,8
55756,HVID-KFKPVF,GID-N5YFYZ,7,7
55757,HVID-Q3NICS,GID-R2VVU7,9,9
55758,HVID-WYYDWD,GID-C5SSNP,6,8
55759,HVID-P6R8N7,GID-MARJBV,2,5
55760,HVID-K0E2Y6,GID-OTMAK2,9,9
55761,HVID-QN2UP0,GID-TP2AK7,8,8
55762,HVID-Q6A50Z,GID-RCLSVE,7,7
55763,HVID-A2BNZM,GID-4MAPTJ,3,6
55764,HVID-MHDDZG,GID-TJMF24,6,6
55765,HVID-UG55PR,GID-14Z42S,0,7
55766,HVID-MK5K13,GID-9NW0T3,7,2
55767,HVID-2SUQXL,GID-JQ7335,9,7
55768,HVID-5IF0P3,GID-CX2X7K,0,7
55769,HVID-FTMCXO,GID-H2RUZI,0,8
55770,HVID-IA2G16,GID-HN1CHA,5,6
55771,HVID-08IKAX,GID-EE246K,1,9
55772,HVID-UNDHTJ,GID-EBQAQB,7,7
55773,HVID-819UL5,GID-6TOC3I,6,8
55774,HVID-70BS9G,GID-96SY2V,8,7
55775,HVID-PIHDXJ,GID-WYBLTB,5,8
55776,HVID-YCRMUS,GID-27GI5K,8,8
55777,HVID-DG4108,GID-S8Y67Y,9,6
55778,HVID-5L7Q97,GID-162Y1D,9,0
55779,HVID-N5MHFC,GID-T2KWWH,4,7
55780,HVID-OIBNCW,GID-1EJQ7E,8,0
55781,HVID-O8N62Y,GID-0ZFK4X,3,9
55782,HVID-M2YA7P,GID-1S76CY,9,4
55783,HVID-SN7G3X,GID-XUE4YA,9,9
55784,HVID-UNXRYY,GID-1ORHN7,3,0
55785,HVID-742B4B,GID-NEW1S5,9,8
55786,HVID-ITMPST,GID-DRQ8LA,7,7
55787,HVID-FN4S1E,GID-ID3QBT,6,9
55788,HVID-WO1NPQ,GID-32BO7V,6,9
55789,HVID-LJGUVG,GID-O4Q4P5,0,5
55790,HVID-6RWDBD,GID-4YA6FK,9,6
55791,HVID-V2FIO4,GID-8716MU,7,7
55792,HVID-563ADK,GID-IY0P8Z,5,7
55793,HVID-74ONMP,GID-PMVT62,0,7
55794,HVID-7KXT87,GID-AE7KUS,7,9
55795,HVID-4IRB9P,GID-SW1B0E,8,6
55796,HVID-7IK2AX,GID-6QHBHQ,3,8
55797,HVID-I33ZH5,GID-L8J1AB,3,0
55798,HVID-UT0LNX,GID-629WVO,6,7
55799,HVID-SK07YE,GID-ES0W3Z,3,7
55800,HVID-A3U7TU,GID-86KCPG,5,0
55801,HVID-BELKCO,GID-9388CG,5,1
55802,HVID-Z83HVH,GID-9CJWPN,8,7
55803,HVID-JC1GKI,GID-720OWY,1,7
55804,HVID-33JU2Q,GID-QWZ6DX,7,7
55805,HVID-XKVJA6,GID-WG4H27,7,7
55806,HVID-FU8X7T,GID-RPSN9W,9,7
55807,HVID-Q8ZXO2,GID-4K8F6U,8,9
55808,HVID-O8JAV1,GID-0IMC11,7,8
55809,HVID-GMDGZP,GID-HZ2R8J,0,8
55810,HVID-6RIC7L,GID-6CBSL4,0,2
55811,HVID-3QJWXJ,GID-9KJ3JH,0,9
55812,HVID-1L0P75,GID-FM9J25,0,4
55813,HVID-GOT9IA,GID-0NAP3V,3,5
55814,HVID-WJTSR0,GID-RVOBCL,6,8
55815,HVID-3WEONR,GID-EUXDOL,9,4
55816,HVID-1ERF6B,GID-IRHK5Y,7,7
55817,HVID-LCV6RS,GID-VWROI4,4,8
55818,HVID-Y8Y3CR,GID-V59IJF,5,7
55819,HVID-BFRNIE,GID-N4VE9G,3,8
55820,HVID-O5TPMF,GID-HVSQ90,8,4
55821,HVID-UAA0DF,GID-R22X0L,3,1
55822,HVID-GQSHRK,GID-TG2QJE,1,2
55823,HVID-M5UE33,GID-F1ZXY1,6,7
55824,HVID-99TM9X,GID-4DGVZQ,7,9
55825,HVID-4U9ENZ,GID-JRXXMW,7,8
55826,HVID-27GBZL,GID-310IWI,0,8
55827,HVID-E7GBZL,GID-OWJ88M,0,3
55828,HVID-8CN2PH,GID-XTMHUO,7,7
55829,HVID-6N1MMY,GID-1QYAKV,8,7
55830,HVID-RS0ILA,GID-XPR9PH,4,3
55831,HVID-ERX3JT,GID-ZSBF3I,5,8
55832,HVID-DBFG4R,GID-EN4II8,1,4
55833,HVID-8SONWG,GID-4Y4IRC,8,9
55834,HVID-HYD77X,GID-K04Q95,7,9
55835,HVID-6CMXRF,GID-K6ZZ46,7,6
55836,HVID-W808W1,GID-UTL10M,4,5
55837,HVID-ZSF46T,GID-LLXMR6,0,0
55838,HVID-WH7E1J,GID-1QGGCJ,3,9
55839,HVID-9411Y6,GID-C920IU,0,9
55840,HVID-ED4M5C,GID-AA3K2K,8,9
55841,HVID-3K6ZZH,GID-8VJGJM,7,9
55842,HVID-JXE7AD,GID-57BECG,9,2
55843,HVID-F8KEPT,GID-VQRK0G,5,6
55844,HVID-MIOQ0Z,GID-LLFZTR,0,9
55845,HVID-X1BV4Z,GID-A1K85O,7,9
55846,HVID-R6MF5C,GID-R03ZMJ,9,7
55847,HVID-P4ULYQ,GID-2L93PR,0,7
55848,HVID-X8BOWN,GID-4WUU2E,9,5
55849,HVID-5XHBMR,GID-BWOVTU,5,7
55850,HVID-187EL8,GID-WQY71D,9,8
55851,HVID-TW9ZED,GID-UMVAZ6,2,8
55852,HVID-JSR45K,GID-MN8OQF,2,9
55853,HVID-7MLMB6,GID-V437BX,2,7
55854,HVID-2Y3NLO,GID-2FJ771,4,8
55855,HVID-SYW2MV,GID-WMSPON,9,8
55856,HVID-9ESOXW,GID-EKVNI0,1,9
55857,HVID-HELG9W,GID-5K5U9Z,4,7
55858,HVID-IRJM3W,GID-1T2WYV,6,7
55859,HVID-BG18PV,GID-7XMUQS,5,7
55860,HVID-6YVE43,GID-H1W48J,9,2
55861,HVID-UI4CZE,GID-X8DOND,7,8
55862,HVID-6DJZK3,GID-I3ENUR,8,0
55863,HVID-QDOVAN,GID-BZUWGP,6,8
55864,HVID-K39JS3,GID-1866Q2,6,7
55865,HVID-T6BYS2,GID-A0IFKV,7,3
55866,HVID-KY7VIK,GID-D001Z1,4,9
55867,HVID-5XPYAP,GID-UYLKOU,4,6
55868,HVID-OMC5FT,GID-OJMANT,5,8
55869,HVID-P8LWJM,GID-QMW2TE,1,9
55870,HVID-H623M7,GID-K9LR8U,6,7
55871,HVID-IKMT3Q,GID-SVXVOD,9,2
55872,HVID-QMYJWF,GID-DSWKLR,9,7
55873,HVID-WR4TRH,GID-36WH9X,8,9
55874,HVID-QXCSHC,GID-PGXFN6,2,8
55875,HVID-W7TF59,GID-0S7JI2,7,7
55876,HVID-D1G6PP,GID-6RE7L9,6,8
55877,HVID-J3VPQE,GID-M8YI41,9,8
55878,HVID-KLPGWW,GID-1EO8YL,3,9
55879,HVID-LTT7S3,GID-RFC6C5,4,8
55880,HVID-M81CIN,GID-DDODGW,2,5
55881,HVID-XPQSKF,GID-QFGUGZ,7,9
55882,HVID-YN4ETY,GID-MFPJWL,2,9
55883,HVID-J79L8Q,GID-2XSVBJ,3,7
55884,HVID-99IZ37,GID-XPQR8C,7,0
55885,HVID-3FQ84D,GID-3KZ23Z,6,9
55886,HVID-T8MUKP,GID-H578AR,9,7
55887,HVID-6I3H8W,GID-ZABT7O,4,9
55888,HVID-NI5ZAD,GID-YTSIJ8,5,4
55889,HVID-Z67J9R,GID-N5Y1BA,1,3
55890,HVID-ETZGX4,GID-RVGMAY,7,7
55891,HVID-GHN9Q7,GID-PU0PN5,8,7
55892,HVID-B9JDM8,GID-W3F9NX,2,9
55893,HVID-SEQEZS,GID-91LQTO,9,8
55894,HVID-LPU2L6,GID-EU6WYX,7,8
55895,HVID-84IKOK,GID-BCAUUC,9,8
55896,HVID-59A0S3,GID-QX8QKP,7,6
55897,HVID-0FF8HQ,GID-0YLWC9,8,5
55898,HVID-IP70P2,GID-KCAIOK,0,8
55899,HVID-W56Q2L,GID-AG1PGS,9,8
55900,HVID-U9EUJO,GID-D3FVEV,7,7
55901,HVID-EBOB5U,GID-5T5DON,6,9
55902,HVID-3DHB4X,GID-W1QWE5,6,6
55903,HVID-UNRX1K,GID-4JKH3R,9,9
55904,HVID-3A19VD,GID-4OLPYE,9,9
55905,HVID-7CD9V4,GID-W2M6DT,6,7
55906,HVID-VWQVBJ,GID-7MPCKD,7,5
55907,HVID-MQ5LF7,GID-VZQNIS,2,9
55908,HVID-N4SZLH,GID-KEDVQW,7,2
55909,HVID-UXS8Y3,GID-8XEUWV,7,9
55910,HVID-WNO3FB,GID-NNGCEB,2,9
55911,HVID-C0ZG08,GID-BL7VBE,9,8
55912,HVID-CLX7G9,GID-2F6L0V,8,7
55913,HVID-6EYH5W,GID-E4WGTW,5,9
55914,HVID-UM2AT5,GID-09IWPN,1,3
55915,HVID-7EWU59,GID-U1OH3Y,6,4
55916,HVID-K7YZWV,GID-79M9JI,8,9
55917,HVID-WX27IC,GID-CTOSM6,7,7
55918,HVID-LR3E2U,GID-HTXA9N,8,8
55919,HVID-2757Y0,GID-Y8RL2X,8,7
55920,HVID-6TA077,GID-Q1PCY8,7,6
55921,HVID-NKQ68W,GID-YARU6F,1,8
55922,HVID-N2DUIT,GID-R6AXOR,4,9
55923,HVID-7B6940,GID-OOZ85W,8,7
55924,HVID-1TSIET,GID-687X2W,8,7
55925,HVID-S9S638,GID-GCH6GH,8,9
55926,HVID-276X5E,GID-XLI6IW,3,8
55927,HVID-EQW7IL,GID-1J2169,8,7
55928,HVID-I1LLS5,GID-3EGY0H,9,4
55929,HVID-0FPGLD,GID-3GVGGN,5,9
55930,HVID-JUK5OF,GID-CPM32E,5,9
55931,HVID-KW5AS9,GID-9V8MBC,3,6
55932,HVID-0NAOSF,GID-1Q2WPP,6,8
55933,HVID-X95GOT,GID-VJB9TC,6,9
55934,HVID-6LJCJD,GID-PDY9UD,8,7
55935,HVID-NY3H2K,GID-3P7T6R,7,8
55936,HVID-VRMZX0,GID-1KT8QE,1,8
55937,HVID-ZVRNCR,GID-QSN7NL,6,8
55938,HVID-B9TI6B,GID-OFMTRD,7,9
55939,HVID-TWEN7H,GID-2JR7RV,9,8
55940,HVID-WSVKQX,GID-6LU3SP,2,4
55941,HVID-XDGA50,GID-MT5DAR,1,8
55942,HVID-P9OTOU,GID-GF361B,9,3
55943,HVID-I3ZZCZ,GID-89VGZX,7,8
55944,HVID-H5ND72,GID-FVH0FF,3,5
55945,HVID-V3IQHW,GID-RL958K,1,7
55946,HVID-Q8LFU6,GID-IBK6LB,6,8
55947,HVID-8ORNSR,GID-3GJ9TO,7,8
55948,HVID-02KD1I,GID-ZW25KH,7,3
55949,HVID-TOWZTD,GID-YSOBZS,2,8
55950,HVID-6N67MG,GID-U5U1X3,6,7
55951,HVID-Q68S9H,GID-WEKP4Q,9,8
55952,HVID-8K8JEE,GID-5JV5WV,3,1
55953,HVID-JYXCF2,GID-GAQGS1,3,7
55954,HVID-M96A5C,GID-IIS2DJ,0,0
55955,HVID-ZRZ6QG,GID-9I01Y8,7,8
55956,HVID-QFZ8MC,GID-25T1LW,7,5
55957,HVID-MONE3Z,GID-EV7CPG,8,5
55958,HVID-KT2S3T,GID-Z74FZI,8,1
55959,HVID-6ZAV2Y,GID-FI6RUG,8,9
55960,HVID-0TARCC,GID-8FN0UU,2,8
55961,HVID-Q1PI6O,GID-DGQ7IT,2,8
55962,HVID-VDEQGK,GID-K8F1CQ,3,6
55963,HVID-GXG7OP,GID-Y62TGP,7,8
55964,HVID-XXKG9N,GID-CTYBOR,7,7
55965,HVID-O0C6TL,GID-PQKM3G,9,7
55966,HVID-VP8J8T,GID-SBAPO0,5,9
55967,HVID-AZ45V9,GID-QYUCMR,3,0
55968,HVID-XIMB4X,GID-2YVBZL,2,6
55969,HVID-IC05LF,GID-1DX1MW,3,8
55970,HVID-VNFKV8,GID-JE88KU,8,1
55971,HVID-V5FA97,GID-Z6X8EW,8,9
55972,HVID-KDYOG1,GID-C0C2DW,3,9
55973,HVID-A4O6NC,GID-LQ3W2R,9,8
55974,HVID-EDTHYP,GID-911HPZ,2,5
55975,HVID-K9D205,GID-6Y7Y0X,6,7
55976,HVID-Q4E22U,GID-M0WSI9,8,9
55977,HVID-21SI51,GID-N8Q1CE,8,7
55978,HVID-42PUAV,GID-DDSUUO,9,8
55979,HVID-OP1FC3,GID-O56AI2,6,8
55980,HVID-TQD5UY,GID-TI0D6F,2,1
55981,HVID-RBK62T,GID-UHY2OG,9,7
55982,HVID-0NL98H,GID-M4RXTW,1,8
55983,HVID-FNXSC3,GID-QI00MN,8,9
55984,HVID-IGQEZ4,GID-I33LO3,1,1
55985,HVID-OXAZY7,GID-G2JQL8,6,7
55986,HVID-ETQHCM,GID-RPVL0H,4,0
55987,HVID-KZHOWC,GID-7T2PL7,0,9
55988,HVID-B2YIU5,GID-WBQD2H,9,7
55989,HVID-GOBG4R,GID-RMA9XA,6,8
55990,HVID-AOPJYD,GID-A41M7N,6,7
55991,HVID-192BXM,GID-D0T5WW,4,9
55992,HVID-DAL8GT,GID-D7Q6HS,6,7
55993,HVID-BYF7KL,GID-RDCTJU,0,9
55994,HVID-MMIP1O,GID-7OPN6C,4,0
55995,HVID-NWLBJE,GID-59CD08,8,9
55996,HVID-LPKAXV,GID-QV9NWU,7,8
55997,HVID-8ZCQXJ,GID-FK0WZT,9,9
55998,HVID-BAV0D8,GID-I4ENHO,7,5
55999,HVID-CBGQ6V,GID-DI7BIG,8,7
56000,HVID-H2TDOY,GID-Z6CDR2,8,3
56001,HVID-UDKD66,GID-E41PYQ,7,8
56002,HVID-XV2CXP,GID-ISFQRD,8,9
56003,HVID-5M8Z1J,GID-PV2FKC,6,1
56004,HVID-3I9ZBB,GID-NKDIU3,1,9
56005,HVID-JSG7EO,GID-2ZHIS3,9,7
56006,HVID-KFYXT5,GID-VLIOOH,6,9
56007,HVID-UMFQD2,GID-5UQ941,4,7
56008,HVID-WDRH75,GID-H3LMPR,8,8
56009,HVID-Y1SX27,GID-KEC251,9,9
56010,HVID-PF934J,GID-NWGNVN,6,8
56011,HVID-YEB5EO,GID-LA8K1Y,4,7
56012,HVID-9YT0QO,GID-1W68K7,3,5
56013,HVID-5WZX56,GID-U6JOD0,7,7
56014,HVID-WV18T4,GID-26QO9O,7,6
56015,HVID-LO3764,GID-JFDE4R,3,8
56016,HVID-RG080A,GID-ZD61E3,6,8
56017,HVID-RKDM1J,GID-N0UDL1,5,9
56018,HVID-TFRBDN,GID-9892YB,4,1
